date,temp_early_morning
2021-01-01,32.0
2021-01-02,30.0
2021-01-03,32.0
2021-01-04,25.0
2021-01-05,32.0
2021-01-06,35.0
2021-01-07,37.0
2021-01-08,32.0
2021-01-09,32.0
2021-01-10,28.9
2021-01-11,25.0
2021-01-12,30.9
2021-01-13,36.0
2021-01-14,36.0
2021-01-15,35.0
2021-01-16,35.0
2021-01-17,
2021-01-18,28.0
2021-01-19,24.1
2021-01-20,18.0
2021-01-21,35.0
2021-01-22,15.1
2021-01-23,19.9
2021-01-24,28.0
2021-01-25,30.0
2021-01-26,30.9
2021-01-27,21.9
2021-01-28,18.0
2021-01-29,24.1
2021-01-30,32.0
2021-01-31,30.9
2021-02-01,27.0
2021-02-02,30.0
2021-02-03,26.1
2021-02-04,36.0
2021-02-05,12.0
2021-02-06,9.0
2021-02-07,-2.0
2021-02-08,8.1
2021-02-09,6.0
2021-02-10,10.9
2021-02-11,15.1
2021-02-12,12.9
2021-02-13,7.0
2021-02-14,1.0
2021-02-15,4.0
2021-02-16,12.9
2021-02-17,18.0
2021-02-18,21.9
2021-02-19,14.0
2021-02-20,17.1
2021-02-21,27.0
2021-02-22,28.0
2021-02-23,41.0
2021-02-24,44.0
2021-02-25,35.0
2021-02-26,36.0
2021-02-27,41.0
2021-02-28,46.0
2021-03-01,30.9
2021-03-02,32.0
2021-03-03,47.0
2021-03-04,35.0
2021-03-05,39.0
2021-03-06,42.0
2021-03-07,39.0
2021-03-08,56.0
2021-03-09,53.0
2021-03-10,59.0
2021-03-11,47.0
2021-03-12,47.0
2021-03-13,47.0
2021-03-14,45.0
2021-03-15,34.0
2021-03-16,35.0
2021-03-17,36.0
2021-03-18,38.0
2021-03-19,39.0
2021-03-20,42.0
2021-03-21,53.0
2021-03-22,57.0
2021-03-23,60.0
2021-03-24,55.0
2021-03-25,47.0
2021-03-26,40.0
2021-03-27,48.0
2021-03-28,40.0
2021-03-29,44.0
2021-03-30,58.0
2021-03-31,38.0
2021-04-01,30.0
2021-04-02,39.0
2021-04-03,51.0
2021-04-04,59.0
2021-04-05,68.0
2021-04-06,69.0
2021-04-07,70.0
2021-04-08,62.0
2021-04-09,54.0
2021-04-10,53.0
2021-04-11,49.0
2021-04-12,55.0
2021-04-13,48.0
2021-04-14,43.0
2021-04-15,47.0
2021-04-16,46.0
2021-04-17,46.0
2021-04-18,53.0
2021-04-19,50.0
2021-04-20,35.0
2021-04-21,42.0
2021-04-22,44.0
2021-04-23,55.0
2021-04-24,54.0
2021-04-25,46.0
2021-04-26,56.0
2021-04-27,73.0
2021-04-28,51.0
2021-04-29,51.0
2021-04-30,54.0
2021-05-01,58.0
2021-05-02,75.0
2021-05-03,62.0
2021-05-04,54.0
2021-05-05,54.0
2021-05-06,49.0
2021-05-07,56.0
2021-05-08,49.0
2021-05-09,44.0
2021-05-10,46.0
2021-05-11,51.0
2021-05-12,56.0
2021-05-13,61.0
2021-05-14,67.0
2021-05-15,59.0
2021-05-16,64.0
2021-05-17,65.0
2021-05-18,67.0
2021-05-19,66.0
2021-05-20,77.0
2021-05-21,78.0
2021-05-22,78.0
2021-05-23,73.0
2021-05-24,75.0
2021-05-25,81.0
2021-05-26,72.0
2021-05-27,55.0
2021-05-28,46.0
2021-05-29,55.0
2021-05-30,61.0
2021-05-31,64.0
2021-06-01,67.0
2021-06-02,73.0
2021-06-03,76.0
2021-06-04,79.0
2021-06-05,82.0
2021-06-06,83.0
2021-06-07,76.0
2021-06-08,78.0
2021-06-09,82.0
2021-06-10,81.0
2021-06-11,84.0
2021-06-12,86.0
2021-06-13,80.0
2021-06-14,73.0
2021-06-15,74.0
2021-06-16,71.0
2021-06-17,76.0
2021-06-18,78.0
2021-06-19,78.0
2021-06-20,75.0
2021-06-21,65.0
2021-06-22,66.0
2021-06-23,67.0
2021-06-24,74.0
2021-06-25,71.0
2021-06-26,74.0
2021-06-27,78.0
2021-06-28,70.0
2021-06-29,73.0
2021-06-30,78.0
2021-07-01,72.0
2021-07-02,68.0
2021-07-03,74.0
2021-07-04,80.0
2021-07-05,82.0
2021-07-06,84.0
2021-07-07,82.0
2021-07-08,65.0
2021-07-09,70.0
2021-07-10,73.0
2021-07-11,68.0
2021-07-12,70.0
2021-07-13,71.0
2021-07-14,79.0
2021-07-15,73.0
2021-07-16,69.0
2021-07-17,74.0
2021-07-18,77.0
2021-07-19,77.0
2021-07-20,80.0
2021-07-21,70.0
2021-07-22,74.0
2021-07-23,82.0
2021-07-24,83.0
2021-07-25,83.0
2021-07-26,85.0
2021-07-27,79.0
2021-07-28,82.0
2021-07-29,84.0
2021-07-30,70.0
2021-07-31,72.0
2021-08-01,73.0
2021-08-02,73.0
2021-08-03,76.0
2021-08-04,79.0
2021-08-05,79.0
2021-08-06,76.0
2021-08-07,79.0
2021-08-08,82.0
2021-08-09,71.0
2021-08-10,82.0
2021-08-11,81.0
2021-08-12,78.0
2021-08-13,74.0
2021-08-14,76.0
2021-08-15,74.0
2021-08-16,75.0
2021-08-17,79.0
2021-08-18,81.0
2021-08-19,83.0
2021-08-20,84.0
2021-08-21,83.0
2021-08-22,75.0
2021-08-23,78.0
2021-08-24,83.0
2021-08-25,81.0
2021-08-26,79.0
2021-08-27,80.0
2021-08-28,82.0
2021-08-29,75.0
2021-08-30,77.0
2021-08-31,78.0
2021-09-01,74.0
2021-09-02,72.0
2021-09-03,71.0
2021-09-04,68.0
2021-09-05,71.0
2021-09-06,73.0
2021-09-07,
2021-09-08,71.0
2021-09-09,68.0
2021-09-10,70.0
2021-09-11,72.0
2021-09-12,78.0
2021-09-13,75.0
2021-09-14,81.0
2021-09-15,70.0
2021-09-16,72.0
2021-09-17,77.0
2021-09-18,72.0
2021-09-19,75.0
2021-09-20,72.0
2021-09-21,64.0
2021-09-22,57.0
2021-09-23,55.0
2021-09-24,64.0
2021-09-25,58.0
2021-09-26,66.0
2021-09-27,73.0
2021-09-28,68.0
2021-09-29,71.0
2021-09-30,71.0
2021-10-01,71.0
2021-10-02,71.0
2021-10-03,71.0
2021-10-04,67.0
2021-10-05,65.0
2021-10-06,66.0
2021-10-07,68.0
2021-10-08,66.0
2021-10-09,70.0
2021-10-10,72.0
2021-10-11,73.0
2021-10-12,62.0
2021-10-13,65.0
2021-10-14,64.0
2021-10-15,59.0
2021-10-16,51.0
2021-10-17,54.0
2021-10-18,59.0
2021-10-19,60.0
2021-10-20,62.0
2021-10-21,50.0
2021-10-22,46.0
2021-10-23,49.0
2021-10-24,50.0
2021-10-25,50.0
2021-10-26,50.0
2021-10-27,48.0
2021-10-28,52.0
2021-10-29,54.0
2021-10-30,55.0
2021-10-31,50.0
2021-11-01,38.0
2021-11-02,39.0
2021-11-03,39.0
2021-11-04,40.0
2021-11-05,43.0
2021-11-06,46.0
2021-11-07,54.0
2021-11-08,56.0
2021-11-09,56.0
2021-11-10,54.0
2021-11-11,54.0
2021-11-12,39.0
2021-11-13,38.0
2021-11-14,37.0
2021-11-15,33.0
2021-11-16,41.0
2021-11-17,60.0
2021-11-18,33.0
2021-11-19,34.0
2021-11-20,40.0
2021-11-21,44.0
2021-11-22,28.9
2021-11-23,35.0
2021-11-24,44.0
2021-11-25,42.0
2021-11-26,23.0
2021-11-27,35.0
2021-11-28,34.0
2021-11-29,37.0
2021-11-30,41.0
2021-12-01,44.0
2021-12-02,55.0
2021-12-03,46.0
2021-12-04,38.0
2021-12-05,36.0
2021-12-06,32.0
2021-12-07,19.0
2021-12-08,30.9
2021-12-09,39.0
2021-12-10,44.0
2021-12-11,36.0
2021-12-12,39.0
2021-12-13,42.0
2021-12-14,46.0
2021-12-15,59.0
2021-12-16,39.0
2021-12-17,33.0
2021-12-18,37.0
2021-12-19,32.0
2021-12-20,36.0
2021-12-21,36.0
2021-12-22,23.0
2021-12-23,37.0
2021-12-24,47.0
2021-12-25,43.0
2021-12-26,40.0
2021-12-27,41.0
2021-12-28,37.0
2021-12-29,33.0
2021-12-30,30.9
2021-12-31,36.0
2022-01-01,34.0
2022-01-02,21.0
2022-01-03,14.0
2022-01-04,28.9
2022-01-05,15.1
2022-01-06,10.0
2022-01-07,4.0
2022-01-08,21.9
2022-01-09,24.1
2022-01-10,15.1
2022-01-11,14.0
2022-01-12,36.0
2022-01-13,38.0
2022-01-14,30.9
2022-01-15,21.9
2022-01-16,19.0
2022-01-17,26.1
2022-01-18,28.9
2022-01-19,19.9
2022-01-20,12.0
2022-01-21,19.0
2022-01-22,24.1
2022-01-23,15.1
2022-01-24,23.0
2022-01-25,8.1
2022-01-26,1.0
2022-01-27,27.0
2022-01-28,16.0
2022-01-29,12.9
2022-01-30,21.0
2022-01-31,30.0
2022-02-01,44.0
2022-02-02,18.0
2022-02-03,17.1
2022-02-04,19.0
2022-02-05,10.9
2022-02-06,26.1
2022-02-07,21.9
2022-02-08,26.1
2022-02-09,37.0
2022-02-10,28.9
2022-02-11,40.0
2022-02-12,17.1
2022-02-13,15.1
2022-02-14,16.0
2022-02-15,30.0
2022-02-16,49.0
2022-02-17,28.9
2022-02-18,16.0
2022-02-19,12.0
2022-02-20,37.0
2022-02-21,37.0
2022-02-22,34.0
2022-02-23,19.0
2022-02-24,25.0
2022-02-25,23.0
2022-02-26,19.9
2022-02-27,35.0
2022-02-28,40.0
2022-03-01,44.0
2022-03-02,43.0
2022-03-03,32.0
2022-03-04,37.0
2022-03-05,57.0
2022-03-06,36.0
2022-03-07,32.0
2022-03-08,32.0
2022-03-09,37.0
2022-03-10,27.0
2022-03-11,24.1
2022-03-12,16.0
2022-03-13,36.0
2022-03-14,48.0
2022-03-15,42.0
2022-03-16,53.0
2022-03-17,58.0
2022-03-18,43.0
2022-03-19,39.0
2022-03-20,46.0
2022-03-21,59.0
2022-03-22,51.0
2022-03-23,53.0
2022-03-24,42.0
2022-03-25,43.0
2022-03-26,30.9
2022-03-27,28.0
2022-03-28,28.9
2022-03-29,34.0
2022-03-30,57.0
2022-03-31,36.0
2022-04-01,37.0
2022-04-02,40.0
2022-04-03,43.0
2022-04-04,51.0
2022-04-05,47.0
2022-04-06,48.0
2022-04-07,41.0
2022-04-08,38.0
2022-04-09,39.2
2022-04-10,48.0
2022-04-11,51.0
2022-04-12,60.0
2022-04-13,64.0
2022-04-14,41.0
2022-04-15,44.0
2022-04-16,38.0
2022-04-17,40.0
2022-04-18,36.0
2022-04-19,40.0
2022-04-20,46.0
2022-04-21,54.0
2022-04-22,51.0
2022-04-23,71.0
2022-04-24,69.0
2022-04-25,51.0
2022-04-26,40.0
2022-04-27,39.0
2022-04-28,46.0
2022-04-29,51.0
2022-04-30,57.0
2022-05-01,53.0
2022-05-02,48.0
2022-05-03,47.0
2022-05-04,47.0
2022-05-05,51.0
2022-05-06,50.0
2022-05-07,56.0
2022-05-08,59.0
2022-05-09,67.0
2022-05-10,76.0
2022-05-11,83.0
2022-05-12,83.0
2022-05-13,81.0
2022-05-14,76.0
2022-05-15,73.0
2022-05-16,71.0
2022-05-17,61.0
2022-05-18,53.0
2022-05-19,68.0
2022-05-20,78.0
2022-05-21,61.0
2022-05-22,57.0
2022-05-23,57.0
2022-05-24,62.0
2022-05-25,59.0
2022-05-26,72.0
2022-05-27,55.0
2022-05-28,67.0
2022-05-29,72.0
2022-05-30,79.0
2022-05-31,81.0
2022-06-01,68.0
2022-06-02,71.0
2022-06-03,73.0
2022-06-04,68.0
2022-06-05,70.0
2022-06-06,64.0
2022-06-07,57.0
2022-06-08,69.0
2022-06-09,66.0
2022-06-10,73.0
2022-06-11,69.0
2022-06-12,60.0
2022-06-13,78.0
2022-06-14,88.0
2022-06-15,87.0
2022-06-16,82.0
2022-06-17,79.0
2022-06-18,67.0
2022-06-19,71.0
2022-06-20,80.0
2022-06-21,86.0
2022-06-22,82.0
2022-06-23,78.0
2022-06-24,83.0
2022-06-25,69.0
2022-06-26,74.0
2022-06-27,72.0
2022-06-28,76.0
2022-06-29,77.0
2022-06-30,83.0
2022-07-01,80.0
2022-07-02,80.0
2022-07-03,82.0
2022-07-04,85.0
2022-07-05,87.0
2022-07-06,71.0
2022-07-07,80.0
2022-07-08,76.0
2022-07-09,73.0
2022-07-10,78.0
2022-07-11,75.0
2022-07-12,76.0
2022-07-13,77.0
2022-07-14,74.0
2022-07-15,67.0
2022-07-16,70.0
2022-07-17,74.0
2022-07-18,80.0
2022-07-19,82.0
2022-07-20,83.0
2022-07-21,82.0
2022-07-22,81.0
2022-07-23,75.0
2022-07-24,76.0
2022-07-25,75.0
2022-07-26,75.0
2022-07-27,74.0
2022-07-28,74.0
2022-07-29,73.0
2022-07-30,76.0
2022-07-31,79.0
2022-08-01,78.0
2022-08-02,80.0
2022-08-03,84.0
2022-08-04,78.0
2022-08-05,80.0
2022-08-06,85.0
2022-08-07,76.0
2022-08-08,75.0
2022-08-09,71.0
2022-08-10,76.0
2022-08-11,75.0
2022-08-12,74.0
2022-08-13,74.0
2022-08-14,74.0
2022-08-15,74.0
2022-08-16,76.0
2022-08-17,77.0
2022-08-18,76.0
2022-08-19,78.0
2022-08-20,72.0
2022-08-21,72.0
2022-08-22,76.0
2022-08-23,77.0
2022-08-24,79.0
2022-08-25,68.0
2022-08-26,71.0
2022-08-27,72.0
2022-08-28,79.0
2022-08-29,81.0
2022-08-30,74.0
2022-08-31,75.0
2022-09-01,80.0
2022-09-02,79.0
2022-09-03,79.0
2022-09-04,72.0
2022-09-05,68.0
2022-09-06,72.0
2022-09-07,73.0
2022-09-08,74.0
2022-09-09,76.0
2022-09-10,76.0
2022-09-11,66.0
2022-09-12,56.0
2022-09-13,68.0
2022-09-14,70.0
2022-09-15,72.0
2022-09-16,73.0
2022-09-17,77.0
2022-09-18,73.0
2022-09-19,70.0
2022-09-20,74.0
2022-09-21,83.0
2022-09-22,58.0
2022-09-23,56.0
2022-09-24,58.0
2022-09-25,62.0
2022-09-26,56.0
2022-09-27,54.0
2022-09-28,52.0
2022-09-29,56.0
2022-09-30,58.0
2022-10-01,63.0
2022-10-02,61.0
2022-10-03,58.0
2022-10-04,60.0
2022-10-05,63.0
2022-10-06,66.0
2022-10-07,49.0
2022-10-08,47.0
2022-10-09,52.0
2022-10-10,61.0
2022-10-11,62.0
2022-10-12,60.0
2022-10-13,48.0
2022-10-14,44.0
2022-10-15,42.0
2022-10-16,51.0
2022-10-17,39.0
2022-10-18,37.0
2022-10-19,39.0
2022-10-20,41.0
2022-10-21,54.0
2022-10-22,63.0
2022-10-23,68.0
2022-10-24,68.0
2022-10-25,59.0
2022-10-26,46.0
2022-10-27,47.0
2022-10-28,52.0
2022-10-29,52.0
2022-10-30,53.0
2022-10-31,56.0
2022-11-01,55.0
2022-11-02,56.0
2022-11-03,62.0
2022-11-04,65.0
2022-11-05,61.0
2022-11-06,53.0
2022-11-07,47.0
2022-11-08,50.0
2022-11-09,57.0
2022-11-10,69.0
2022-11-11,44.0
2022-11-12,36.0
2022-11-13,34.0
2022-11-14,35.0
2022-11-15,34.0
2022-11-16,34.0
2022-11-17,28.9
2022-11-18,26.1
2022-11-19,24.1
2022-11-20,21.9
2022-11-21,38.0
2022-11-22,43.0
2022-11-23,45.0
2022-11-24,45.0
2022-11-25,42.0
2022-11-26,46.0
2022-11-27,44.0
2022-11-28,42.0
2022-11-29,49.0
2022-11-30,26.1
2022-12-01,24.1
2022-12-02,42.0
2022-12-03,25.0
2022-12-04,30.9
2022-12-05,35.0
2022-12-06,42.0
2022-12-07,39.0
2022-12-08,40.0
2022-12-09,36.0
2022-12-10,38.0
2022-12-11,37.0
2022-12-12,40.0
2022-12-13,37.0
2022-12-14,40.0
2022-12-15,36.0
2022-12-16,30.0
2022-12-17,24.1
2022-12-18,16.0
2022-12-19,16.0
2022-12-20,30.0
2022-12-21,17.1
2022-12-22,33.0
2022-12-23,-5.0
2022-12-24,6.0
2022-12-25,6.0
2022-12-26,18.0
2022-12-27,14.0
2022-12-28,35.0
2022-12-29,53.0
2022-12-30,38.0
2022-12-31,28.9
2023-01-01,42.0
2023-01-02,39.0
2023-01-03,42.0
2023-01-04,37.0
2023-01-05,32.0
2023-01-06,30.0
2023-01-07,30.0
2023-01-08,30.9
2023-01-09,32.0
2023-01-10,40.0
2023-01-11,45.0
2023-01-12,37.0
2023-01-13,28.9
2023-01-14,26.1
2023-01-15,32.0
2023-01-16,40.0
2023-01-17,39.0
2023-01-18,38.0
2023-01-19,40.0
2023-01-20,33.0
2023-01-21,28.9
2023-01-22,32.0
2023-01-23,26.1
2023-01-24,33.0
2023-01-25,33.0
2023-01-26,26.1
2023-01-27,25.0
2023-01-28,21.9
2023-01-29,21.0
2023-01-30,10.9
2023-01-31,8.1
2023-02-01,17.1
2023-02-02,28.0
2023-02-03,4.0
2023-02-04,25.0
2023-02-05,37.0
2023-02-06,34.0
2023-02-07,37.0
2023-02-08,35.0
2023-02-09,40.0
2023-02-10,34.0
2023-02-11,36.0
2023-02-12,42.0
2023-02-13,43.0
2023-02-14,50.0
2023-02-15,42.0
2023-02-16,34.0
2023-02-17,21.0
2023-02-18,36.0
2023-02-19,45.0
2023-02-20,38.0
2023-02-21,27.0
2023-02-22,34.0
2023-02-23,37.0
2023-02-24,23.0
2023-02-25,30.0
2023-02-26,40.0
2023-02-27,47.0
2023-02-28,40.0
2023-03-01,46.0
2023-03-02,37.0
2023-03-03,38.0
2023-03-04,41.0
2023-03-05,43.0
2023-03-06,46.0
2023-03-07,41.0
2023-03-08,41.0
2023-03-09,38.0
2023-03-10,34.0
2023-03-11,37.0
2023-03-12,34.0
2023-03-13,30.9
2023-03-14,27.0
2023-03-15,36.0
2023-03-16,44.0
2023-03-17,30.9
2023-03-18,16.0
2023-03-19,27.0
2023-03-20,37.0
2023-03-21,43.0
2023-03-22,42.0
2023-03-23,37.0
2023-03-24,40.0
2023-03-25,34.0
2023-03-26,41.0
2023-03-27,41.0
2023-03-28,39.0
2023-03-29,34.0
2023-03-30,33.0
2023-03-31,57.0
2023-04-01,37.0
2023-04-02,40.0
2023-04-03,51.0
2023-04-04,47.0
2023-04-05,69.0
2023-04-06,38.0
2023-04-07,43.0
2023-04-08,51.0
2023-04-09,57.0
2023-04-10,61.0
2023-04-11,67.0
2023-04-12,70.0
2023-04-13,70.0
2023-04-14,73.0
2023-04-15,69.0
2023-04-16,50.0
2023-04-17,34.0
2023-04-18,43.0
2023-04-19,51.0
2023-04-20,69.0
2023-04-21,49.0
2023-04-22,41.0
2023-04-23,40.0
2023-04-24,44.0
2023-04-25,39.0
2023-04-26,46.0
2023-04-27,54.0
2023-04-28,53.0
2023-04-29,56.0
2023-04-30,46.0
2023-05-01,42.0
2023-05-02,49.0
2023-05-03,47.0
2023-05-04,59.0
2023-05-05,68.0
2023-05-06,63.0
2023-05-07,76.0
2023-05-08,53.0
2023-05-09,62.0
2023-05-10,69.0
2023-05-11,75.0
2023-05-12,68.0
2023-05-13,60.0
2023-05-14,62.0
2023-05-15,60.0
2023-05-16,69.0
2023-05-17,54.0
2023-05-18,60.0
2023-05-19,65.0
2023-05-20,59.0
2023-05-21,72.0
2023-05-22,76.0
2023-05-23,75.0
2023-05-24,63.0
2023-05-25,53.0
2023-05-26,65.0
2023-05-27,70.0
2023-05-28,73.0
2023-05-29,77.0
2023-05-30,81.0
2023-05-31,83.0
2023-06-01,82.0
2023-06-02,83.0
2023-06-03,81.0
2023-06-04,74.0
2023-06-05,71.0
2023-06-06,75.0
2023-06-07,70.0
2023-06-08,68.0
2023-06-09,72.0
2023-06-10,77.0
2023-06-11,57.0
2023-06-12,58.0
2023-06-13,65.0
2023-06-14,64.0
2023-06-15,76.0
2023-06-16,57.0
2023-06-17,70.0
2023-06-18,77.0
2023-06-19,82.0
2023-06-20,78.0
2023-06-21,80.0
2023-06-22,78.0
2023-06-23,79.0
2023-06-24,82.0
2023-06-25,81.0
2023-06-26,71.0
2023-06-27,68.0
2023-06-28,71.0
2023-06-29,82.0
2023-06-30,86.0
2023-07-01,76.0
2023-07-02,70.0
2023-07-03,79.0
2023-07-04,84.0
2023-07-05,86.0
2023-07-06,75.0
2023-07-07,75.0
2023-07-08,64.0
2023-07-09,77.0
2023-07-10,79.0
2023-07-11,82.0
2023-07-12,66.0
2023-07-13,65.0
2023-07-14,76.0
2023-07-15,78.0
2023-07-16,73.0
2023-07-17,73.0
2023-07-18,74.0
2023-07-19,77.0
2023-07-20,82.0
2023-07-21,72.0
2023-07-22,79.0
2023-07-23,74.0
2023-07-24,82.0
2023-07-25,82.0
2023-07-26,74.0
2023-07-27,85.0
2023-07-28,81.0
2023-07-29,76.0
2023-07-30,76.0
2023-07-31,77.0
2023-08-01,78.0
2023-08-02,79.0
2023-08-03,79.0
2023-08-04,81.0
2023-08-05,75.0
2023-08-06,69.0
2023-08-07,72.0
2023-08-08,79.0
2023-08-09,76.0
2023-08-10,74.0
2023-08-11,73.0
2023-08-12,77.0
2023-08-13,79.0
2023-08-14,75.0
2023-08-15,66.0
2023-08-16,74.0
2023-08-17,68.0
2023-08-18,72.0
2023-08-19,73.0
2023-08-20,84.0
2023-08-21,76.0
2023-08-22,80.0
2023-08-23,88.0
2023-08-24,90.0
2023-08-25,74.0
2023-08-26,73.0
2023-08-27,71.0
2023-08-28,74.0
2023-08-29,77.0
2023-08-30,65.0
2023-08-31,69.0
2023-09-01,72.0
2023-09-02,77.0
2023-09-03,80.0
2023-09-04,82.0
2023-09-05,84.0
2023-09-06,74.0
2023-09-07,66.0
2023-09-08,64.0
2023-09-09,69.0
2023-09-10,68.0
2023-09-11,65.0
2023-09-12,62.0
2023-09-13,65.0
2023-09-14,67.0
2023-09-15,70.0
2023-09-16,67.0
2023-09-17,60.0
2023-09-18,65.0
2023-09-19,59.0
2023-09-20,70.0
2023-09-21,71.0
2023-09-22,70.0
2023-09-23,72.0
2023-09-24,67.0
2023-09-25,68.0
2023-09-26,64.0
2023-09-27,65.0
2023-09-28,68.0
2023-09-29,68.0
2023-09-30,71.0
2023-10-01,75.0
2023-10-02,76.0
2023-10-03,76.0
2023-10-04,76.0
2023-10-05,68.0
2023-10-06,58.0
2023-10-07,52.0
2023-10-08,53.0
2023-10-09,51.0
2023-10-10,51.0
2023-10-11,56.0
2023-10-12,58.0
2023-10-13,58.0
2023-10-14,53.0
2023-10-15,52.0
2023-10-16,50.0
2023-10-17,54.0
2023-10-18,55.0
2023-10-19,58.0
2023-10-20,55.0
2023-10-21,57.0
2023-10-22,50.0
2023-10-23,52.0
2023-10-24,69.0
2023-10-25,62.0
2023-10-26,69.0
2023-10-27,66.0
2023-10-28,44.0
2023-10-29,46.0
2023-10-30,38.0
2023-10-31,33.0
2023-11-01,35.0
2023-11-02,42.0
2023-11-03,49.0
2023-11-04,53.0
2023-11-05,54.0
2023-11-06,64.0
2023-11-07,50.0
2023-11-08,50.0
2023-11-09,47.0
2023-11-10,43.0
2023-11-11,45.0
2023-11-12,49.0
2023-11-13,55.0
2023-11-14,53.0
2023-11-15,53.0
